ID,Title,Bias
38718,Lynne Patton: African-Americans Will Finally Vote Republican and Swing Election to Trump - Breitbart,Right
38736,Bill Clinton: Republicans Are Kind of Scary,Left
38777,John Sununu: Republicans May Look at Alternatives if a ‘Disaster Candidate Like Trump Becomes Nominee,Left
38859,Trump Should Not Dilute Republican Pro-life Platform - Breitbart,Right
38896,"Republican Voters Reject Mitt Romney, GOP Elites - Breitbart",Left
39114,50% Of NH GOP Feel Betrayed By Republican Politicians - Breitbart,Left
39263,Ann Coulter on Scalia: Craven Coward Republicans in Washington Had Better Not Confirm an Obama Nominee - Breitbart,Right
39300,Gerson: Republicans Are At A Stage Of Panic In The Republican National Committee Over Trump - Breitbart,Left
39566,Gay Republican Activist Removed from AIDS Foundation for Supporting Donald Trump - Breitbart,Right
39764,EXCLUSIVE: Donald Trump Spox Explains Being a Black Republican in New Reality TV Show - Breitbart,Right
39778,Wikileaks: CNN Asked Democrats to Draft Questions for Republican Candidate Interviews - Breitbart,Right
39839,Rubio: I Intend To Live Up To My Pledge To Support The Republican Nominee - Breitbart,Right
39885,Republicans Delay Budget Battle Until After Election - Breitbart,Neutral
39937,Washington Post: ‘Republicans Are Already Treating Clintons Presidency as Illegitimate - Breitbart,Right
39957,The Hill: ‘Republican Voters Coming Home to Trump,Right
40009,Gutfeld: We Got Suckered Into Covering Palins Opportunistic Endorsement of Rockefeller Republican Trump - Breitbart,Right
40108,Olbermann: Were the Victims of a Russian Coup - Traitorous Republicans Are Indifferent - Breitbart,Right
40178,"Mike Pence Meets with House Republican Conference, Shares Transition Updates - Breitbart",Right
40192,Joy Reid: Not True That Republicans Passed Civil Rights for African-Americans That Democrats Opposed - Breitbart,Right
40504,Demystifying the Texas Republican Party Delegate and Convention Process,Right
40510,McConnell: Its Disrespectful of the GOP Electorate For Republicans to Not Back Trump - Breitbart,Right
40525,Mia Love Will Not Attend Republican National Convention - Breitbart,Neutral
40535,Anti-Trump Republicans Rush to Express Outrage over Trump Video with George H.W. Bushs Nephew - Breitbart,Right
40606,Republican Delegates Encourage Teaching Bible in Schools - Breitbart,Neutral
40632,Trump Wins Michigan Becomes First Republican to Do So Since 1988,Right
40687,Killer Mike: The Republican Hate Machine Slowly Created Monster Donald Trump - Breitbart,Left
40803,"Republican Rep. Coffman Runs Anti-Trump, Anti-Clinton Ads",Neutral
40809,Lawmaker Who Heckled Hillary: I Became a Republican Because of Bills Sex Scandals - Breitbart,Right
40814,Republican Party Reborn: The Underdogs Become the Champions,Right
40826,Republican Jewish Coalition Backs Mad Dog Mattis - Breitbart,Left
40904,Education Chief Pick Betsy DeVos During Primary: ‘Interloper Trump Doesnt ‘Represent the Republican Party - Breitbart,Right
40986,Pat Buchanan: Bush Republicanism Is Dead - Breitbart,Left
41015,Officials: PA Voting Machines Incorrectly Registered Straight Republican Votes - Breitbart,Left
41083,Joe Walsh Cancels Concert Benefiting Veterans Families After Realizing Association with Fear-Mongering and Bullying Republicans - Breitbart,Right
41085,UC Irvine Republicans To Distribute Baby Pacifiers To Campus Liberals,Right
41287,"Republicans Critical of Donald Trump, Open to Hillary Clinton - Breitbart",Left
41289,"Trevor Loudon: If Hillary Clinton Is Elected, There Will Never Be Another Republican President, Ever",Right
41291,Presumptive GOP Nominee Donald Trump: Republican Party Now A Workers Party - Breitbart,Right
41339,Bolton: Republican Candidates ‘Who Backed Away from Trump Lost,Left
41353,Donald Trump Warns: The Republicans Are Already Weakening on Appointing Obamas Supreme Court Nominee - Breitbart,Right
41472,Pat Buchanan: Trump Can Still Win if Republicans Come Together to Defeat Hillary - Breitbart,Right
41809,"Feds, NYPD Conduct Largest Gang Bust in New York Citys History As Republicans Plot Jailbreak Bill - Breitbart",Right
41887,NYT: Unlikely Savior George W. Bush to Help Endangered Republicans - Breitbart,Right
41934,Republican Establishments Open Borders Lifeboat Sinking with Rubio - Breitbart,Right
41940,"60% of White Republican Iowans Vote For Black Man, Two Hispanics - Breitbart",Right
41960,"More Than 60,000 Democrats Switch to Republican Party in Pennsylvania ahead of Primary - Breitbart",Right
41974,Hume: Republicans and Most Conservatives Are Increasingly Ready to Back Trump - Breitbart,Right
42056,"Mike Pence Calls on Independents, Democrats, Republicans to Come Home and Vote Trump - Breitbart",Right
42282,"Sasse: If the Republican Party Becomes the Party of David Duke, Donald Trump, Im Out - Breitbart",Left
42302,Report: Weiner Caught Sexting Again Catfished by Republican Man - Breitbart,Right
42380,"After the Pulse Club Massacre, Its Time for Gays to Come Home to Republican Party - Breitbart",Right
42446,Report: Trump Blasts Anti-Trump Senate Republicans on Capitol Hill - Breitbart,Right
42500,Poll: Republicans and Independents Approve of Trumps Clinton Jail Threat - Breitbart,Right
42569,Hillary to Heckler: ‘Stop Listening to Republican Propaganda! - Breitbart,Left
42784,Republicans Trust Trump Over Ryan to Lead Party - Breitbart,Right
42964,***2016 LiveWire*** Republican National Convention Kicks Off - Breitbart,Neutral
43098,The Stacey Dash Republican - Breitbart,Right
43106,"April Ryan: Comey Was Pressured by Trump, Other Republicans Who Hate the Clintons to Reopen Clinton Investigation - Breitbart",Right
43174,Hannity Warns Vulnerable Republicans on Caving to Obama: SCOTUS Nomination More Important Than Your Careers - Breitbart,Right
43187,Al Regnery on Republicans Sentencing Reform Bill: Too Many Innocent People Will Get Hurt If This Bill Gets Passed - Breitbart,Right
43248,"Matt Drudge: Hello Colorado Republicans, even Iraqis get a vote - Breitbart",Right
43310,"Libertarians and Trump: To Be, or Not To Be, a Republican in 2016  ",Left
43329,Hillary Clinton Launches Republicans Against Trump Website - Breitbart,Left
43657,Jeb Bush: ‘My Brother George ‘Probably The Most Popular President Amongst Republicans,Right
43662,EXCLUSIVE- Pat Buchanan: Donald Trumps Rise Is Rejection of a Quarter Century of Bush Republicanism - Breitbart,Right
43681,Republicans Shredded James Comeys Case for Hillary Clinton,Left
43737,Actor Jon Voight Calls for Supporters to Stand With Trump Against Republican Turncoats - Breitbart,Right
43741,Republicans Hold Lead in Record Florida Early Voting - Breitbart,Right
43809,Tom Brady Opts Not to Speak at Donald Trumps Republican Convention of Winners - Breitbart,Right
43903,The Views Raven-Symoné Vows to Leave US ‘If Any Republican Gets Nominated - Breitbart,Right
44023,House Kills Transgender Bill After Moderate Republicans Panic - Breitbart,Right
44037,South Carolina Exit Polls: Donald Trump Reshapes Republican Party - Breitbart,Right
44170,Watch: CNN Hits Trump with Montage of Republicans Reacting to His Judge Remarks - Breitbart,Left
44281,Republican National Convention Schedule Revealed - Breitbart,Neutral
44315,Democrats Ignore Economy: Thats a Huge Opportunity for Donald Trump and Republicans  - Breitbart,Right
44390,Rubio Donor: Democrat Hillary Clinton Better than Republican Donald Trump - Breitbart,Left
44467,Islamic Cash Tied to 9/11 Infects NH Republican Governors Race,Right
44528,NBCs Williams: Comeys Email Letter Didnt Just Go to Republicans Like Clinton Claimed - Breitbart,Right
44559,White House and Senate Republicans Wrangle over Supreme Court - Breitbart,Neutral
44643,John Boehner: Trump Is Not an Ideologue - Hes Barely a Republican - Breitbart,Right
44918,***Live Updates*** Republicans Debate in South Carolina Moderator Urged Obama to Pulverize GOP - Breitbart,Right
45030,Kasich: Senate Republicans Probably Ought to All Sit Down and Meet With Obama SCOTUS Pick Garland - Breitbart,Right
45132,Milo To UCI College Republicans President Ariana Rowlands: UCI Not Clever Enough To Beat Us - Breitbart,Left
45143,Berkeley Student Protesters Sabotage College Republicans Event - Breitbart,Right
45199,Ted Cruz Ad Calls Marco Rubio The Republican Obama - Breitbart,Right
45603,AP: Republican Leaders Starting to See Ted Cruz as Best Anti-Trump Alternative - Breitbart,Right
45647,Ted Cruz: California Is Going to Decide This Republican Primary,Right
45826,"Exit Polls: Michigan Dems, Republicans Oppose Trade - Breitbart",Right
45851,The Milo Yiannopoulos Show: Ariana Rowlands On How The UCI Republicans Trounced The Administration - Breitbart,Neutral
45923,Palin: I Call Republicans Against Trump What They Are: RAT - Breitbart,Right
45932,Kevin McCarthy: Republicans Can Repeal Obamacare Before Replacing It - Breitbart,Right
45953,Laura Ingraham: The Suicide of the Republican Establishment - Breitbart,Left
46187,"Report: 48,000 More Republicans Than Democrats in Floridas First Coast Vote Early - Breitbart",Right
46318,CAPITULATION: UC Irvine Permanently Reinstates College Republicans Following Breitbart Coverage - Breitbart,Right
46559,Berkeley to Charge $10K Security Fee for College Republicans to Host MILO - Breitbart,Left
46665,Attack of the Globalists: Magazine Owned by Hillary Mega-Backer Urges Republicans to Vote Clinton,Right
46713,Super Saturday: Ted Cruz Scores Upset Victory in Kansas Republican Caucus - Breitbart,Right
46777,"Hillary Clintons Token ""Republican"" Endorser Is Actually a Democratic Donor - Breitbart",Right
46792,"Saudi Commentator: Rubio Best Republican Candidate For Us, Racist Demagogue Trump Is Worst",Right
46870,"House Republicans Urge Appropriators to Block Sanctuary City, Amnesty Funding in Spending Bills - Breitbart",Right
46875,"The AT&ampT-Time Warner Deal: Perspective from the Great Trustbuster, Part II - Theodore Roosevelt Spells Out the Two Republican Traditions - Breitbart",Right
46985,Scott Walker: Im Going to Support the Republican Running Against Hillary Clinton - Breitbart,Left
47055,Marco Rubio: Winner of Florida Will Be Republican Nominee - Breitbart,Neutral
47099,Flashback — Weekly Standard: Data Shows PolitiFact Has It Out for Republicans - Breitbart,Right
47100,"Sam Clovis: ‘Weak-Kneed, Lily-Livered Republicans Put on ‘Despicable Display of Cowardice by Abandoning Trump",Right
47208,EXCLUSIVE: Republican D.C. Delegate Who Would Support Hillary Actually Lives In Virginia - Breitbart,Right
47228,Rep. Steve King: If Trump or Cruz Isnt Nominated Could Be the End of the Republican Party - Breitbart,Right
47234,Politico: Donald Trump Shatters the Republican Party - Breitbart,Right
47360,"Exclusive - Republican Woman Who Challenged Hillary Clinton Endured Years of Threats, From an Audit to Dead Fish Dumped in Her Yard - Breitbart",Left
47407,"Mitt Romney: If President, Trump Will Have to Deal with Things Far More Complicated than Republican Delegate Rules - Breitbart",Right
47604,Donald Trump Calls California Protesters Thugs and criminals at Republican Event-Daily Mail - Breitbart,Left
47621,"Republican Party Leaders Plot Purge, Civil War - Breitbart",Right
47650,Team Obama Floats Republican Racism as Reason for Its Failures - Breitbart,Right
47742,Watch Live: Breitbart News at the Republican National Convention - Breitbart,Neutral
47914,Bruce Jenner: Being Transgender in Hollywood Easier Than Being Republican - Breitbart,Right
48079,Rubio: 70 Percent of Republicans Want Someone Other Than Trump - Breitbart,Left
48152,Limbaugh: Republican Establishment Will Vote for Hillary to Keep Power - Breitbart,Right
48180,Marco Rubio Wants to Keep His Delegates at Republican Convention - Breitbart,Right
48330,Why Republican National Convention Protests Failed,Neutral
48490,Hannity: Time for Republican Crybabies to Stop Being Stubborn and Support Trump - Breitbart,Right
48585,Republicans Nominate Paul Ryan as Speaker for Next Congress - Breitbart,Neutral
48631,Obama Warns Republicans After Baton Rouge Attack: ‘We Dont Need Inflammatory Rhetoric - Breitbart,Left
48632,Larry Kudlow: JFK Would Be a Republican Today,Right
48702,Report: Asian-Americans Drifting from Republican Party,Left
48727,Republican Joins Progressives in Fight to Abolish Death Penalty,Neutral
48756,"Russians Also Tried to Hack Republican National Committee, and Failed - Breitbart",Right
48845,Politico: Republican Congressmen Fear Breitbart Backlash and Local Folks,Left
